시장구분,회사명,종목코드,신고서제출일,수요예측일정,청약일정,납입일,상장예정일,상장일,주관사,주요제품,상장유형,증권구분,업종_x,국적,공모금액(백만원),액면가 (원),공모가 (원),최초상장주식수 (주),상장일시가,공모가등락률,상장일종가,상장일등락률,1개월주가,1개월등락률,3개월주가,3개월등락률,6개월주가,6개월등락률,1년주가,1년등락률,report_year,매출액,영업이익,당기순이익,미국채권10년price,미국채권10년var,미국채권10년5MA,미국채권10년20MA,미국채권10년60MA,미국채권10년5MA_line,미국채권10년20MA_line,미국채권10년60MA_line,미국채권10년변동5MA,비트코인price,비트코인var,비트코인5MA,비트코인20MA,비트코인60MA,비트코인5MA_line,비트코인20MA_line,비트코인60MA_line,비트코인변동5MA,VIXprice,VIXvar,VIX5MA,VIX20MA,VIX60MA,VIX5MA_line,VIX20MA_line,VIX60MA_line,VIX변동5MA,환율price,환율var,환율5MA,환율20MA,환율60MA,환율5MA_line,환율20MA_line,환율60MA_line,환율변동5MA,유가price,유가var,유가5MA,유가20MA,유가60MA,유가5MA_line,유가20MA_line,유가60MA_line,유가변동5MA,금price,금var,금5MA,금20MA,금60MA,금5MA_line,금20MA_line,금60MA_line,금변동5MA,천연가스price,천연가스var,천연가스5MA,천연가스20MA,천연가스60MA,천연가스5MA_line,천연가스20MA_line,천연가스60MA_line,천연가스변동5MA,나스닥지수price,나스닥지수var,나스닥지수5MA,나스닥지수20MA,나스닥지수60MA,나스닥지수5MA_line,나스닥지수20MA_line,나스닥지수60MA_line,나스닥지수거래량,나스닥지수변동5MA,코스피지수price,코스피지수var,코스피지수5MA,코스피지수20MA,코스피지수60MA,코스피지수5MA_line,코스피지수20MA_line,코스피지수60MA_line,코스피지수거래량,코스피지수변동5MA
코스닥 상장추진,석경에이티,357550,2020-11-19,2020-12-10,2020-12-15,2020-12-17,2020-12-23,2020-12-23,한국투자증권㈜,바이오 및 전기전자 나노 소재,신규상장,주권,기초 화학물질 제조업,대한민국,10000.0,500.0,10000.0,5455000.0,20000.0,100.0,26000.0,160.0,31850.0,218.5,21550.0,115.5,20200.0,102.0,19450.0,94.5,2020,6325031.0,1239477.0,1032522.0,137.77,-0.15,138.132,138.2055,138.446,0.36199999999999477,0.43549999999999045,0.6759999999999877,-0.07999999999999988,23234.0,-2.4,23394.2,20529.109999999997,17696.68,160.20000000000073,-2704.890000000003,-5537.32,0.14199999999999866,23.31,-3.8,23.240000000000002,22.153,25.82016666666667,-0.06999999999999673,-1.157,2.51016666666667,0.994,1106.65,-0.28,1102.2640000000001,1095.9595,1119.5543333333335,-4.385999999999967,-10.690500000000156,12.904333333333398,0.26000000000000006,48.12,2.34,48.068,46.529,42.28066666666667,-0.0519999999999996,-1.590999999999994,-5.839333333333329,0.1440000000000008,1878.1,0.42,1882.1,1845.235,1876.7483333333332,4.0,-32.86500000000001,-1.3516666666666879,0.20799999999999996,2.608,-6.19,2.6858000000000004,2.6629,2.7894833333333335,0.07780000000000031,0.05489999999999995,0.18148333333333344,-0.4660000000000001,12771.11,-0.29,12768.388,12490.273,11865.672499999999,-2.7219999999997526,-280.83700000000135,-905.4375000000018,123000.0,0.17800000000000007,2759.82,0.96,2762.952,2720.6225000000004,2514.3818333333334,3.132000000000062,-39.19749999999976,-245.4381666666668,112000.00000000001,-0.08399999999999941
코스닥 상장추진,엔비티,236810,2020-10-27,2021-01-06,2021-01-12,2021-01-15,2021-01-21,2021-01-21,미래에셋증권 주식회사,모바일 포인트 광고 플랫폼,신규상장,주권,광고업,대한민국,15808.0,100.0,19000.0,8314948.0,19000.0,100.0,18250.0,92.1,11775.0,23.9,12775.0,34.5,13375.0,40.8,13725.0,44.5,2020,45057863.0,2320972.0,743706.0,136.89,-0.06,136.916,137.21349999999998,137.87316666666666,0.02600000000001046,0.3234999999999957,0.9831666666666763,0.004000000000000123,30873.0,-13.09,34990.82,36005.705,26284.706666666665,4117.82,5132.705000000002,-4588.293333333335,-2.906000000000001,21.32,-1.2,22.746,23.066499999999998,24.257833333333334,1.4259999999999984,1.7464999999999975,2.9378333333333337,-0.6979999999999998,1099.88,0.32,1100.6919999999998,1093.9334999999999,1102.0038333333332,0.8119999999996708,-5.946500000000242,2.1238333333330957,0.07200000000000004,53.13,-0.21,52.782000000000004,51.0115,45.9805,-0.347999999999999,-2.1185000000000045,-7.149500000000003,0.29200000000000076,1865.9,-0.03,1848.9,1875.875,1865.8216666666665,-17.0,9.974999999999909,-0.07833333333360315,0.15999999999999992,2.491,-1.89,2.5706,2.6081,2.7298166666666663,0.07960000000000012,0.11709999999999976,0.23881666666666623,-1.8519999999999999,13530.92,0.55,13259.298,12997.6815,12324.386333333334,-271.6219999999994,-533.2384999999995,-1206.5336666666662,134000.0,0.6120000000000001,3160.84,1.49,3093.576,2996.5265,2714.275,-67.26400000000012,-164.3135000000002,-446.56500000000005,136000.0,0.09000000000000075
코스닥 상장추진,선진뷰티사이언스,86710,2020-11-27,2021-01-12,2021-01-18,2021-01-21,2021-01-27,2021-01-27,"신한투자증권 주식회사,삼성증권㈜",화장품 원료,신규상장,주권,기타 화학제품 제조업,대한민국,21103.0,500.0,11500.0,6115650.0,11527.0,100.0,14986.0,160.0,11026.0,91.3,10174.0,76.5,9573.0,66.1,6916.0,20.0,2020,44290163.0,4122634.0,4036233.0,137.53,0.11,137.24200000000002,137.08499999999998,137.80200000000002,-0.2879999999999825,-0.4450000000000216,0.2720000000000198,0.08200000000000013,30454.0,-6.35,31927.619999999995,35274.009999999995,27690.173333333332,1473.6199999999953,4820.009999999995,-2763.8266666666677,-1.590000000000001,37.21,61.64,25.330000000000002,23.9295,23.463,-11.879999999999999,-13.2805,-13.747,13.663999999999998,1108.38,0.67,1103.454,1096.14,1100.1535000000001,-4.926000000000158,-12.240000000000009,-8.226499999999987,0.21800000000000005,52.85,0.46,52.726,51.924,47.04833333333333,-0.12400000000000233,-0.9260000000000019,-5.801666666666669,-0.14199999999999927,1844.9,-0.32,1854.6200000000001,1870.0049999999999,1863.9483333333335,9.720000000000027,25.10499999999979,19.048333333333403,-0.23000000000000012,2.76,3.92,2.591,2.6457,2.6882499999999996,-0.1689999999999996,-0.11429999999999962,-0.0717500000000002,1.736,13270.6,-2.61,13521.328,13137.3085,12475.969166666668,250.72799999999916,-133.29150000000118,-794.6308333333327,219000.0,-0.2699999999999999,3122.56,-0.57,3154.666,3071.703,2769.9845,32.10600000000022,-50.85699999999997,-352.5754999999999,92458.0,0.06400000000000075
코스닥 상장추진,모비릭스,348030,2020-10-06,2021-01-14,2021-01-19,2021-01-22,2021-01-28,2021-01-28,한국투자증권㈜,모바일 게임 개발 및 퍼블리싱,신규상장,주권,소프트웨어 개발 및 공급업,대한민국,25200.0,100.0,14000.0,9279000.0,28000.0,100.0,36400.0,160.0,20900.0,49.3,24150.0,72.5,20550.0,46.8,20600.0,47.1,2020,40340220.0,7435235.0,6188922.0,137.25,-0.2,137.314,137.046,137.77483333333333,0.06399999999999295,-0.20400000000000773,0.5248333333333335,0.054000000000000124,33331.0,9.45,32174.019999999997,34915.11,27942.423333333332,-1156.9800000000032,1584.1100000000006,-5388.576666666668,0.881999999999999,30.21,-18.81,27.108000000000004,24.286,23.374000000000002,-3.1019999999999968,-5.9239999999999995,-6.8359999999999985,10.142000000000001,1112.52,0.37,1105.982,1097.5425,1099.9808333333333,-6.538000000000011,-14.977499999999964,-12.539166666666688,0.22800000000000004,52.34,-0.96,52.568000000000005,52.114999999999995,47.268166666666666,0.22800000000000153,-0.22500000000000853,-5.071833333333338,-0.29199999999999926,1841.2,-0.2,1849.6800000000003,1867.395,1862.7949999999998,8.480000000000246,26.194999999999936,21.5949999999998,-0.2640000000000001,2.664,-3.48,2.6256,2.6519500000000003,2.6818833333333334,-0.03840000000000021,-0.012049999999999894,0.01788333333333325,1.418,13337.16,0.5,13482.576000000001,13161.655499999999,12516.395333333336,145.41600000000108,-175.50450000000092,-820.7646666666642,216000.0,-0.2799999999999999,3069.05,-1.71,3136.308,3084.13,2782.7993333333334,67.25799999999981,15.079999999999927,-286.2506666666668,131000.0,-0.5759999999999993
코스닥 상장추진,핑거,163730,2020-12-16,2021-01-14,2021-01-21,2021-01-26,2021-01-29,2021-01-29,대신증권㈜,"스마트 금융 플랫폼, 핀테크 금융 솔루션",신규상장,주권,소프트웨어 개발 및 공급업,대한민국,20800.0,500.0,16000.0,8839014.0,32000.0,0.0,29100.0,0.0,27250.0,0.0,21400.0,0.0,23000.0,0.0,21000.0,0.0,2020,56800180.0,5170550.0,3695051.0,137.03,-0.16,137.31400000000002,136.9915,137.74949999999998,0.28400000000002024,-0.03849999999999909,0.7194999999999823,0.0020000000000001184,34280.7,2.85,32570.559999999998,34620.595,28185.66833333333,-1710.1399999999994,339.8950000000041,-6095.031666666666,1.327999999999999,33.09,9.53,29.344,24.802,23.432666666666663,-3.746000000000002,-8.288000000000004,-9.65733333333334,11.494,1117.64,0.46,1108.4279999999999,1099.188,1099.9181666666666,-9.212000000000216,-18.451999999999998,-17.721833333333507,0.22000000000000006,52.2,-0.27,52.55400000000001,52.34400000000001,47.49166666666667,0.3540000000000063,0.14400000000000546,-4.708333333333336,-0.021999999999999242,1850.3,0.49,1848.5,1865.155,1862.03,-1.7999999999999545,14.855000000000018,11.730000000000018,-0.062000000000000124,2.564,-3.75,2.6491999999999996,2.6511,2.6755833333333334,0.0851999999999995,0.08709999999999996,0.11158333333333337,1.03,13070.7,-2.0,13388.104000000001,13171.6905,12551.613500000001,317.40400000000045,100.99049999999988,-519.0864999999994,178000.0,-0.698,2976.21,-3.03,3103.424,3089.2670000000003,2793.3476666666666,127.21399999999994,113.05700000000024,-182.86233333333348,99507.0,-1.0539999999999992
유가증권 상장추진,솔루엠,248070,2020-12-17,2021-01-14,2021-01-21,2021-01-26,2021-02-02,2021-02-02,"미래에셋증권 주식회사,KB증권㈜","POWER, 3in1 Board, ESL 등",신규상장,주권,전자부품 제조업,대한민국,108800.0,500.0,17000.0,42508362.0,34000.0,100.0,29150.0,71.5,23000.0,35.3,24550.0,44.4,30450.0,79.1,22800.0,34.1,2020,630887649.0,12553196.0,7131824.0,136.94,-0.18,137.18800000000002,136.94599999999997,137.73466666666667,0.24800000000001887,0.005999999999971806,0.7946666666666715,-0.061999999999999875,35563.0,5.97,34175.54,34191.445,29193.085,-1387.4599999999991,-1371.5550000000003,-6369.915000000001,1.353999999999999,25.56,-15.48,31.262,25.106,23.48866666666667,5.702000000000002,-0.4539999999999971,-2.071333333333328,5.654000000000001,1115.37,-0.1,1114.084,1102.137,1099.8473333333334,-1.2859999999998308,-13.232999999999947,-15.52266666666651,0.26000000000000006,54.76,2.26,53.14,52.7315,48.00633333333334,-1.6199999999999974,-2.028500000000001,-6.7536666666666605,0.8160000000000007,1833.4,-1.64,1846.7400000000002,1854.97,1858.6766666666667,13.340000000000146,21.569999999999936,25.276666666666642,-0.1860000000000001,2.845,-0.18,2.7366,2.66495,2.674716666666667,-0.10840000000000005,-0.18005000000000004,-0.17028333333333334,1.532,13612.78,1.56,13338.926000000001,13243.1625,12622.693833333333,-273.85399999999936,-369.6175000000003,-990.0861666666679,143000.0,4.4408920985006264e-17,3096.81,1.32,3064.232,3100.183,2816.384833333333,-32.577999999999975,3.3730000000000473,-280.4251666666669,88731.0,-0.2579999999999992
코스닥 상장추진,와이더플래닛,321820,2020-11-17,2021-01-18,2021-01-25,2021-01-28,2021-02-03,2021-02-03,한국투자증권㈜,빅데이터/인공지능 마케팅플랫폼 및 데이터플랫폼,신규상장,주권,소프트웨어 개발 및 공급업,대한민국,16000.0,500.0,16000.0,6763282.0,24900.0,55.6,20000.0,25.0,24500.0,53.1,22000.0,37.5,25500.0,59.4,17150.0,7.2,2020,35385348.0,-2155431.0,-2083972.0,136.8,-0.1,137.042,136.9385,137.72116666666668,0.24199999999999022,0.1384999999999934,0.9211666666666645,-0.10399999999999987,37677.0,5.94,34854.8,34116.795,29501.751666666663,-2822.199999999997,-3560.2050000000017,-8175.248333333337,1.971999999999999,22.91,-10.37,28.401999999999997,24.9845,23.441333333333333,5.491999999999997,2.0745000000000005,0.5313333333333325,-8.748,1113.46,-0.17,1115.1,1103.4135,1099.8651666666667,1.6399999999998727,-10.046499999999924,-13.594833333333327,0.09200000000000004,55.69,1.7,53.70799999999999,52.9745,48.24516666666667,-1.9820000000000064,-2.7154999999999987,-7.444833333333328,1.0640000000000007,1835.1,0.09,1844.78,1851.295,1858.355,9.680000000000064,16.195000000000164,23.25500000000011,-0.10400000000000012,2.789,-1.97,2.7424000000000004,2.6679500000000003,2.67205,-0.04659999999999975,-0.12104999999999988,-0.11695000000000011,0.354,13610.54,-0.02,13406.914,13282.741499999998,12651.354,-203.6260000000002,-327.7985000000026,-959.1860000000015,136000.0,0.518,3129.68,1.06,3065.656,3108.2565,2828.271166666667,-64.02399999999989,-21.423499999999876,-301.40883333333295,90179.0,0.06800000000000084
코스닥 상장추진,레인보우로보틱스,277810,2020-11-27,2021-01-18,2021-01-25,2021-01-28,2021-02-03,2021-02-03,"대신증권㈜,미래에셋증권 주식회사","협동로봇, 천문마운트시스템, 이족보행로봇 등",신규상장,주권,특수 목적용 기계 제조업,대한민국,26500.0,500.0,10000.0,15584500.0,20000.0,100.0,26000.0,160.0,23550.0,135.5,24400.0,144.0,21950.0,119.5,23900.0,139.0,2020,1693984.0,-5399715.0,-5497206.0,136.8,-0.1,137.042,136.9385,137.72116666666668,0.24199999999999022,0.1384999999999934,0.9211666666666645,-0.10399999999999987,37677.0,5.94,34854.8,34116.795,29501.751666666663,-2822.199999999997,-3560.2050000000017,-8175.248333333337,1.971999999999999,22.91,-10.37,28.401999999999997,24.9845,23.441333333333333,5.491999999999997,2.0745000000000005,0.5313333333333325,-8.748,1113.46,-0.17,1115.1,1103.4135,1099.8651666666667,1.6399999999998727,-10.046499999999924,-13.594833333333327,0.09200000000000004,55.69,1.7,53.70799999999999,52.9745,48.24516666666667,-1.9820000000000064,-2.7154999999999987,-7.444833333333328,1.0640000000000007,1835.1,0.09,1844.78,1851.295,1858.355,9.680000000000064,16.195000000000164,23.25500000000011,-0.10400000000000012,2.789,-1.97,2.7424000000000004,2.6679500000000003,2.67205,-0.04659999999999975,-0.12104999999999988,-0.11695000000000011,0.354,13610.54,-0.02,13406.914,13282.741499999998,12651.354,-203.6260000000002,-327.7985000000026,-959.1860000000015,136000.0,0.518,3129.68,1.06,3065.656,3108.2565,2828.271166666667,-64.02399999999989,-21.423499999999876,-301.40883333333295,90179.0,0.06800000000000084
코스닥 상장추진,아이퀘스트,262840,2020-12-23,2021-01-20,2021-01-27,2021-02-01,2021-02-05,2021-02-05,미래에셋증권 주식회사,"패키지 ERP, 구축형 ERP 등",신규상장,주권,소프트웨어 개발 및 공급업,대한민국,22000.0,100.0,11000.0,9860000.0,22000.0,100.0,20000.0,81.8,14600.0,32.7,14350.0,30.5,13650.0,24.1,10650.0,-3.2,2020,13153042.0,3503811.0,3650101.0,136.69,-0.08,136.884,136.959,137.67483333333334,0.1939999999999884,0.26900000000000546,0.9848333333333414,-0.047999999999999876,38260.0,3.48,36406.8,34238.745,30112.234999999997,-1853.199999999997,-4021.2549999999974,-8147.765000000003,2.9579999999999993,20.87,-4.13,24.27,24.7445,23.347833333333334,3.3999999999999986,3.8744999999999976,2.477833333333333,-8.714,1116.77,-0.29,1116.422,1105.8915,1100.1033333333332,-0.34799999999995634,-10.878500000000031,-16.666666666666742,-0.013999999999999967,56.85,1.1,55.416,53.403999999999996,48.75366666666666,-1.4340000000000046,-3.446000000000005,-8.096333333333341,1.7240000000000006,1813.0,1.22,1827.3200000000002,1844.0550000000003,1856.125,14.320000000000164,31.05500000000029,43.125,-0.39600000000000013,2.863,-2.45,2.8564000000000003,2.6855,2.6685666666666665,-0.006599999999999717,-0.17749999999999977,-0.19443333333333346,2.3560000000000003,13856.3,0.57,13652.15,13374.029999999999,12718.437833333333,-204.14999999999964,-482.27000000000044,-1137.8621666666659,126000.0,1.1780000000000002,3120.63,1.07,3098.2400000000002,3109.4725,2850.0736666666667,-22.389999999999873,-11.157500000000255,-270.55633333333344,119000.0,0.9600000000000009
코스닥 상장추진,오로스테크놀로지,322310,2021-01-15,2021-02-08,2021-02-15,2021-02-18,2021-02-24,2021-02-24,키움증권㈜,반도체 Overlay 계측 장비,신규상장,주권,특수 목적용 기계 제조업,대한민국,39900.0,500.0,21000.0,9309542.0,42000.0,100.0,54600.0,160.0,49550.0,136.0,34700.0,65.2,31650.0,50.7,24400.0,16.2,2021,17537288.0,1766326.0,1133601.0,135.16,-0.19,135.444,136.322,137.1663333333333,0.2839999999999918,1.1620000000000061,2.006333333333316,-0.08599999999999988,49715.0,1.69,53179.0,48388.6,38786.99833333333,3464.0,-1326.4000000000015,-10928.00166666667,-2.186000000000001,21.34,-7.66,22.488,24.167,23.174166666666668,1.1479999999999997,2.8270000000000017,1.8341666666666683,-0.024000000000000198,1107.27,-0.26,1108.044,1110.1335,1099.9073333333333,0.7740000000001146,2.863499999999931,-7.362666666666655,0.030000000000000047,63.22,2.51,61.227999999999994,58.4895,52.629333333333335,-1.9920000000000044,-4.730499999999999,-10.590666666666664,0.6940000000000006,1797.9,-0.44,1792.92,1816.395,1848.7016666666668,-4.980000000000018,18.49499999999989,50.80166666666673,0.2839999999999999,2.854,-0.87,2.9674,2.92705,2.7129,0.11339999999999995,0.07304999999999984,-0.14110000000000023,-2.368,13597.97,0.99,13667.210000000001,13718.8685,13121.135833333334,69.2400000000016,120.89850000000115,-476.8341666666656,124000.0,-0.524,2994.98,-2.45,3067.82,3092.945,2950.9666666666667,72.84000000000015,97.96500000000015,-44.01333333333332,156000.0,-0.8959999999999994
코스닥 상장추진,유일에너테크,340930,2021-01-13,2021-02-04,2021-02-15,2021-02-18,2021-02-25,2021-02-25,신영증권㈜,2차전지 제조장비,신규상장,주권,특수 목적용 기계 제조업,대한민국,38643.0,500.0,16000.0,10590044.0,32000.0,100.0,34500.0,115.6,21750.0,35.9,19500.0,21.9,19650.0,22.8,20200.0,26.3,2021,58978131.0,7718044.0,4765270.0,133.67,-1.1,135.006,136.154,137.09733333333332,1.3360000000000127,2.484000000000009,3.427333333333337,-0.3219999999999999,47144.0,-5.17,51440.2,48832.8,39135.38166666667,4296.199999999997,1688.800000000003,-8008.618333333332,-3.216000000000001,28.89,35.38,23.768,23.750999999999998,23.312833333333334,-5.122,-5.139000000000003,-5.577166666666667,6.132000000000001,1118.77,1.04,1110.406,1110.4460000000001,1100.3521666666666,-8.364000000000033,-8.323999999999842,-18.41783333333342,0.21400000000000005,63.53,0.49,61.83,59.056,52.927499999999995,-1.7000000000000028,-4.474000000000004,-10.602500000000006,0.9940000000000007,1775.4,-1.25,1793.0,1813.105,1847.9766666666667,17.59999999999991,37.70499999999993,72.5766666666666,0.009999999999999875,2.777,-2.7,2.9064,2.9377,2.7173999999999996,0.12939999999999996,0.16069999999999984,-0.05960000000000054,-2.056,13119.43,-3.52,13518.024,13711.310000000001,13136.362166666666,398.59399999999914,591.880000000001,16.93216666666558,133000.0,-1.084,3099.69,3.5,3070.4260000000004,3090.9139999999998,2958.863,-29.26399999999967,-8.776000000000295,-140.82700000000023,128000.0,0.10400000000000072
코스닥 상장추진,뷰노,338220,2020-12-18,2021-02-08,2021-02-16,2021-02-19,2021-02-26,2021-02-26,"미래에셋증권 주식회사,삼성증권㈜","뷰노메드 음성솔루션, 뷰노메드 영상솔루션, 기타 솔루션 등",신규상장,주권,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",대한민국,37800.0,100.0,21000.0,10825069.0,32900.0,56.7,32150.0,53.1,26850.0,27.9,20350.0,-3.1,24000.0,14.3,9970.0,-52.5,2020,162098.0,-6021757.0,-5912548.0,133.8,0.1,134.676,135.98449999999997,137.025,0.8759999999999764,2.1844999999999573,3.2249999999999943,-0.2419999999999999,46319.0,-1.75,49228.8,49185.9,39456.39833333333,2909.800000000003,2866.9000000000015,-6862.601666666669,-4.116000000000001,27.95,-3.25,24.948,23.637999999999998,23.4325,-3.001999999999999,-4.312000000000001,-4.517499999999998,5.8740000000000006,1123.89,0.46,1114.3300000000002,1110.7585,1101.0208333333333,-9.559999999999945,-13.131500000000187,-22.869166666666843,0.35400000000000004,61.5,-3.2,62.282,59.4535,53.1815,0.7819999999999965,-2.0465000000000018,-8.3185,0.7780000000000007,1728.8,-2.62,1783.2800000000002,1807.0300000000002,1846.2866666666666,54.480000000000246,78.23000000000025,117.48666666666668,-0.5420000000000001,2.771,-0.22,2.8468000000000004,2.93375,2.720666666666667,0.07580000000000053,0.16274999999999995,-0.05033333333333312,-2.016,13192.35,0.56,13381.6,13704.069500000001,13152.922333333332,189.25,511.71950000000106,-39.4276666666683,144000.0,-0.986,3012.95,-2.8,3051.492,3085.4335,2965.188,38.54200000000037,72.48350000000028,-47.761999999999716,136000.0,-0.5919999999999993
코스닥 상장추진,나노씨엠에스,247660,2021-01-07,2021-02-22,2021-02-25,2021-03-03,2021-03-09,2021-03-09,키움증권㈜,"근적외선 흡수/반사 안료, 자외선 유기형광 안료, 적외선 발광체",신규상장,주권,전자부품 제조업,대한민국,16000.0,500.0,20000.0,3942587.0,33000.0,65.0,23950.0,19.8,18200.0,-9.0,15400.0,-23.0,50500.0,152.5,45100.0,125.5,2021,4236610.0,-240029.0,-2512203.0,133.41,0.32,133.496,134.92649999999998,136.49483333333333,0.08600000000001273,1.5164999999999793,3.0848333333333358,-0.18399999999999986,54949.4,4.88,51216.32,50563.03,42492.60833333333,-3733.0800000000017,-4386.370000000003,-12456.791666666672,2.601999999999999,24.03,-5.65,25.880000000000003,23.6965,23.879833333333334,1.8500000000000014,-0.3335000000000008,-0.15016666666666723,0.3440000000000003,1134.91,-0.52,1132.132,1115.2785,1105.761,-2.77800000000002,-19.631500000000187,-29.149000000000115,0.17800000000000002,64.01,-1.6,64.05199999999999,61.559000000000005,55.111666666666665,0.04199999999998738,-2.4510000000000005,-8.89833333333334,1.4180000000000006,1716.9,2.32,1701.98,1764.94,1830.0366666666666,-14.920000000000073,48.039999999999964,113.13666666666654,-0.18600000000000022,2.662,-0.08,2.7177999999999995,2.8909999999999996,2.7448333333333332,0.05579999999999963,0.22899999999999965,0.08283333333333331,-1.2780000000000002,13073.82,3.69,12864.869999999999,13501.713500000002,13224.329166666666,-208.95000000000073,427.89350000000195,150.50916666666672,128000.0,-0.396,2976.12,-0.67,3024.9939999999997,3073.084,3000.0919999999996,48.873999999999796,96.96399999999994,23.971999999999753,153000.0,-0.4459999999999992
코스닥 상장추진,싸이버원,356890,2021-01-29,2021-02-24,2021-03-02,2021-03-05,2021-03-11,2021-03-11,키움증권㈜,보안관제 및 보안컨설팅 등,신규상장,주권,소프트웨어 개발 및 공급업,대한민국,12930.0,500.0,9500.0,4640830.0,18000.0,0.0,21200.0,0.0,18200.0,0.0,16150.0,0.0,13800.0,0.0,12500.0,0.0,2021,20600081.0,2179757.0,1967675.0,133.72,0.07,133.436,134.623,136.34216666666666,-0.2839999999999918,0.9029999999999916,2.622166666666658,0.03200000000000011,57869.0,3.42,54439.96,50883.59,43083.06166666667,-3429.040000000001,-6985.4100000000035,-14785.938333333332,3.433999999999999,21.91,-2.88,23.726,23.738999999999997,23.8205,1.815999999999999,1.828999999999997,1.910499999999999,-5.012,1130.35,-0.49,1134.0,1118.2115,1107.1091666666666,3.650000000000091,-12.138500000000022,-23.240833333333285,-0.005999999999999983,66.02,2.45,65.122,62.1965,55.683,-0.8979999999999961,-3.8234999999999957,-10.336999999999996,0.6980000000000007,1722.6,0.05,1707.56,1753.685,1825.986666666667,-15.039999999999964,31.085000000000036,103.386666666667,0.2639999999999998,2.668,-0.89,2.6774,2.87,2.7456166666666664,0.009399999999999853,0.20199999999999996,0.07761666666666622,-0.5700000000000003,13398.67,2.52,13014.126,13426.077,13252.392833333335,-384.54399999999987,27.406999999999243,-146.27716666666493,119000.0,1.062,3013.7,1.88,2994.0620000000004,3061.0815000000002,3008.682333333333,-19.637999999999465,47.381500000000415,-5.017666666666628,135000.0,-0.19199999999999928
코스닥 상장추진,프레스티지바이오로직스,334970,2021-01-26,2021-02-23,2021-03-02,2021-03-05,2021-03-11,2021-03-11,"미래에셋증권 주식회사,유안타증권㈜",바이오시밀러 제조,신규상장,주권,의약품 제조업,대한민국,91140.0,500.0,12400.0,42851915.0,12100.0,-2.4,14300.0,15.3,12900.0,4.0,14150.0,14.1,14650.0,18.1,7290.0,-41.2,2021,0.0,-22601458.0,-31033281.0,133.72,0.07,133.436,134.623,136.34216666666666,-0.2839999999999918,0.9029999999999916,2.622166666666658,0.03200000000000011,57869.0,3.42,54439.96,50883.59,43083.06166666667,-3429.040000000001,-6985.4100000000035,-14785.938333333332,3.433999999999999,21.91,-2.88,23.726,23.738999999999997,23.8205,1.815999999999999,1.828999999999997,1.910499999999999,-5.012,1130.35,-0.49,1134.0,1118.2115,1107.1091666666666,3.650000000000091,-12.138500000000022,-23.240833333333285,-0.005999999999999983,66.02,2.45,65.122,62.1965,55.683,-0.8979999999999961,-3.8234999999999957,-10.336999999999996,0.6980000000000007,1722.6,0.05,1707.56,1753.685,1825.986666666667,-15.039999999999964,31.085000000000036,103.386666666667,0.2639999999999998,2.668,-0.89,2.6774,2.87,2.7456166666666664,0.009399999999999853,0.20199999999999996,0.07761666666666622,-0.5700000000000003,13398.67,2.52,13014.126,13426.077,13252.392833333335,-384.54399999999987,27.406999999999243,-146.27716666666493,119000.0,1.062,3013.7,1.88,2994.0620000000004,3061.0815000000002,3008.682333333333,-19.637999999999465,47.381500000000415,-5.017666666666628,135000.0,-0.19199999999999928
코스닥 상장추진,네오이뮨텍,950220,2021-01-08,2021-02-23,2021-03-04,2021-03-09,2021-03-16,2021-03-16,"미래에셋증권 주식회사,하나증권주식회사",면역항암제,신규상장,주식예탁증권,자연과학 및 공학 연구개발업,미국,112500.0,0.0,7500.0,98392010.0,15000.0,100.0,14350.0,91.3,11850.0,58.0,11200.0,49.3,9540.0,27.2,7010.0,-6.5,2021,0.0,-30901471.0,-30043942.0,133.08,0.0,133.28199999999998,134.1625,136.09066666666666,0.20199999999996976,1.0824999999999818,3.0106666666666513,-0.04999999999999989,56924.0,2.3,58019.0,52093.59,44870.22833333334,1095.0,-4830.4100000000035,-12053.77166666666,-0.23400000000000123,19.79,-1.2,20.996,23.6305,23.706999999999997,1.2059999999999995,3.8405000000000022,3.916999999999998,-3.7919999999999994,1129.0,-0.3,1132.722,1122.555,1108.5373333333332,3.72199999999998,-6.444999999999936,-20.46266666666679,-0.10399999999999995,64.8,-0.9,65.252,62.961,56.54866666666667,0.4519999999999982,-1.8389999999999986,-8.251333333333328,0.2520000000000007,1730.9,0.1,1724.86,1741.6200000000001,1818.345,-6.040000000000191,10.720000000000027,87.44499999999994,0.16599999999999984,2.562,3.14,2.6012,2.79075,2.7366333333333333,0.039200000000000124,0.22875000000000023,0.17463333333333342,-0.7260000000000002,13471.57,0.09,13343.728,13330.197,13295.023666666668,-127.84200000000055,-141.3729999999996,-176.54633333333186,110000.00000000001,0.6060000000000001,3067.17,0.7,3027.818,3052.8325,3023.4914999999996,-39.35199999999986,-14.337500000000091,-43.67850000000044,112000.00000000001,0.6100000000000007
